order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,item_count,total_item_price,total_freight,product_id,product_category_name_english,total_payment_value,payment_installments,payment_type,review_score,order_revenue,purchase_month,purchase_year,purchase_dow,purchase_hour,delivery_days_actual,delivery_delay
ord_81,cust_558,delivered,2023-10-04,2023-10-04 05:00:00,2023-10-06,2023-10-07,2023-10-14,u_cust_558,9053,Rio de Janeiro,MG,9053,-22.865340838615545,-46.488193602561374,Unknown,Unknown,2.0,508.93086633666337,60.910788817283276,prod_43,sports_leisure,431.7734200851269,1,credit_card,5.0,569.8416551539467,10,2023,2,0,3,-7
ord_82,cust_526,delivered,2023-08-02,2023-08-02 21:00:00,2023-08-03,2023-08-12,2023-08-12,u_cust_526,5186,Salvador,RJ,5186,-22.25699808147905,-46.70027051527907,Unknown,Unknown,,,,,,804.3911083916555,6,credit_card,1.0,,8,2023,2,0,10,0
ord_83,cust_658,delivered,2023-08-08,2023-08-08 09:00:00,2023-08-10,2023-08-11,2023-08-18,u_cust_658,8002,Sao Paulo,SP,8002,-22.9122660727373,-46.03926216110053,Unknown,Unknown,2.0,374.1188979404478,74.18350427023111,prod_1,watches_gifts,1233.6067449023385,1,voucher,3.0,448.3024022106789,8,2023,1,0,3,-7
ord_84,cust_25,delivered,2023-01-26,2023-01-26 22:00:00,2023-01-27,2023-02-09,2023-02-05,u_cust_25,3747,Rio de Janeiro,SP,3747,-22.57284231929896,-46.28001076896727,Unknown,Unknown,2.0,596.9830939348745,79.35756428638882,prod_11,bed_bath_table,209.6680898317539,5,boleto,4.0,676.3406582212633,1,2023,3,0,14,4
ord_85,cust_604,delivered,2023-01-09,2023-01-09 06:00:00,2023-01-11,2023-01-22,2023-01-19,u_cust_604,5158,Belo Horizonte,RJ,5158,-22.66017297532655,-46.6545797998232,Unknown,Unknown,1.0,83.37688490719786,41.25671566165416,prod_19,sports_leisure,489.4115902900021,4,voucher,3.0,124.63360056885202,1,2023,0,0,13,3
ord_86,cust_405,delivered,2023-09-28,2023-09-28 05:00:00,2023-09-30,2023-10-04,2023-10-08,u_cust_405,7303,Rio de Janeiro,MG,7303,-22.256410593478773,-46.03390293591209,Unknown,Unknown,1.0,450.21514503861823,48.25032206097381,prod_11,bed_bath_table,366.84601962716783,5,voucher,4.0,498.46546709959205,9,2023,3,0,6,-4
ord_87,cust_231,delivered,2023-01-10,2023-01-10 10:00:00,2023-01-12,2023-01-23,2023-01-20,u_cust_231,5199,Belo Horizonte,RJ,5199,-22.149197398350488,-46.84573572893485,Unknown,Unknown,2.0,716.7814100242476,54.60565726561959,prod_38,health_beauty,234.61399360701077,7,credit_card,5.0,771.3870672898672,1,2023,1,0,13,3
ord_88,cust_532,delivered,2023-05-01,2023-05-01 08:00:00,2023-05-02,2023-05-06,2023-05-11,u_cust_532,4709,Salvador,RJ,4709,-22.35486287606428,-46.94613788554491,Unknown,Unknown,,,,,,422.033107897056,6,debit_card,1.0,,5,2023,0,0,5,-5
ord_89,cust_549,delivered,2023-05-05,2023-05-05 07:00:00,2023-05-07,2023-05-19,2023-05-15,u_cust_549,5910,Belo Horizonte,BA,5910,-22.5112938316084,-46.9409966660009,Unknown,Unknown,3.0,978.0213539131037,110.75079322244775,prod_33,sports_leisure,786.5467285627449,9,voucher,2.0,1088.7721471355514,5,2023,4,0,14,4
ord_90,cust_787,delivered,2023-06-19,2023-06-19 07:00:00,2023-06-20,2023-06-27,2023-06-29,u_cust_787,8489,Rio de Janeiro,RJ,8489,-22.46150334925494,-46.846325693786376,Unknown,Unknown,,,,,,301.2536555937398,6,boleto,2.0,,6,2023,0,0,8,-2
ord_91,cust_504,delivered,2023-03-13,2023-03-13 06:00:00,2023-03-15,2023-03-22,2023-03-23,u_cust_504,2542,Belo Horizonte,SP,2542,-22.35644553304358,-46.8981093539966,Unknown,Unknown,2.0,601.4005551445914,42.464799542927274,prod_0,health_beauty,589.6306645705172,9,credit_card,4.0,643.8653546875187,3,2023,0,0,9,-1
ord_92,cust_668,delivered,2023-06-01,2023-06-01 21:00:00,2023-06-02,2023-06-07,2023-06-11,u_cust_668,5892,Rio de Janeiro,MG,5892,-22.152425970209737,-46.36085526187686,Unknown,Unknown,1.0,156.1978447810189,24.505866487990566,prod_22,sports_leisure,539.0941123126495,4,voucher,4.0,180.70371126900946,6,2023,3,0,6,-4
ord_93,cust_178,delivered,2023-07-27,2023-07-27 20:00:00,2023-07-28,2023-08-07,2023-08-06,u_cust_178,5218,Salvador,MG,5218,-22.280982845488065,-46.48203504887861,Unknown,Unknown,1.0,212.60123993778944,46.07543234239364,prod_6,bed_bath_table,550.0823604900461,1,voucher,3.0,258.6766722801831,7,2023,3,0,11,1
ord_94,cust_131,delivered,2023-02-18,2023-02-18 03:00:00,2023-02-20,2023-02-24,2023-02-28,u_cust_131,4157,Rio de Janeiro,SP,4157,-22.17892777694298,-46.2077100466691,Unknown,Unknown,1.0,81.79865738034226,27.719366679288814,prod_8,sports_leisure,151.3787585419628,1,boleto,2.0,109.51802405963107,2,2023,5,0,6,-4
ord_95,cust_454,delivered,2023-06-03,2023-06-03 19:00:00,2023-06-05,2023-06-06,2023-06-13,u_cust_454,4440,Salvador,RJ,4440,-22.77770894617045,-46.598602883687306,Unknown,Unknown,1.0,260.14297970911616,13.321670844776785,prod_49,computers_accessories,981.8232874809788,7,voucher,3.0,273.46465055389297,6,2023,5,0,3,-7
ord_96,cust_347,delivered,2023-12-13,2023-12-13 22:00:00,2023-12-15,2023-12-22,2023-12-23,u_cust_347,5869,Belo Horizonte,RJ,5869,-22.1651973320455,-46.17690441970437,Unknown,Unknown,,,,,,460.5869218169385,3,voucher,5.0,,12,2023,2,0,9,-1
ord_97,cust_539,delivered,2023-10-20,2023-10-20 15:00:00,2023-10-22,2023-10-23,2023-10-30,u_cust_539,2531,Belo Horizonte,MG,2531,-22.111115725916168,-46.26950185389908,Unknown,Unknown,,,,,,302.8606757575094,2,voucher,2.0,,10,2023,4,0,3,-7
ord_98,cust_771,delivered,2023-03-09,2023-03-09 04:00:00,2023-03-11,2023-03-20,2023-03-19,u_cust_771,1876,Salvador,SP,1876,-22.4521884152752,-46.72698800445997,Unknown,Unknown,1.0,107.92137316558046,48.63005938504334,prod_48,computers_accessories,782.3989029832001,6,voucher,5.0,156.55143255062382,3,2023,3,0,11,1
ord_99,cust_405,delivered,2023-02-19,2023-02-19 12:00:00,2023-02-20,2023-03-04,2023-03-01,u_cust_405,7303,Rio de Janeiro,MG,7303,-22.256410593478773,-46.03390293591209,Unknown,Unknown,,,,,,213.23492978104215,6,boleto,1.0,,2,2023,6,0,13,3
ord_100,cust_75,delivered,2023-06-01,2023-06-01 06:00:00,2023-06-03,2023-06-08,2023-06-11,u_cust_75,8208,Belo Horizonte,MG,8208,-22.71842571414447,-46.607600897758886,Unknown,Unknown,3.0,921.7473004576121,91.118697144338,prod_15,watches_gifts,188.54447219399643,7,voucher,3.0,1012.8659976019501,6,2023,3,0,7,-3
ord_101,cust_578,delivered,2023-01-19,2023-01-19 19:00:00,2023-01-21,2023-01-28,2023-01-29,u_cust_578,7042,Rio de Janeiro,MG,7042,-22.200008327444465,-46.794275172470336,Unknown,Unknown,,,,,,981.8232874809788,5,voucher,4.0,,1,2023,3,0,9,-1
ord_102,cust_491,delivered,2023-04-10,2023-04-10 04:00:00,2023-04-11,2023-04-17,2023-04-20,u_cust_491,5729,Salvador,SP,5729,-22.686676196423207,-46.55340069865137,Unknown,Unknown,1.0,208.14451533174224,20.368673393961373,prod_15,watches_gifts,844.7415441005314,8,voucher,2.0,228.51318872570363,4,2023,0,0,7,-3
ord_103,cust_193,delivered,2023-03-01,2023-03-01 15:00:00,2023-03-03,2023-03-06,2023-03-11,u_cust_193,3811,Rio de Janeiro,BA,3811,-22.989636277652824,-46.8847087401164,Unknown,Unknown,,,,,,371.7254764922405,7,credit_card,3.0,,3,2023,2,0,5,-5
ord_104,cust_161,delivered,2023-06-16,2023-06-16 09:00:00,2023-06-18,2023-06-30,2023-06-26,u_cust_161,2636,Salvador,BA,2636,-22.0510243350351,-46.86967163541031,Unknown,Unknown,2.0,535.7295424633703,87.7517196210614,prod_29,health_beauty,596.0246437076431,2,boleto,4.0,623.4812620844317,6,2023,4,0,14,4
ord_105,cust_346,delivered,2023-07-21,2023-07-21 05:00:00,2023-07-22,2023-07-26,2023-07-31,u_cust_346,6315,Rio de Janeiro,RJ,6315,-22.294643663644575,-46.74299435652572,Unknown,Unknown,1.0,111.78104851843608,47.94786059150634,prod_19,sports_leisure,658.4999197422352,1,credit_card,1.0,159.72890910994244,7,2023,4,0,5,-5
ord_106,cust_360,delivered,2023-12-11,2023-12-11 13:00:00,2023-12-13,2023-12-18,2023-12-21,u_cust_360,1830,Rio de Janeiro,RJ,1830,-22.44796762416015,-46.4681090423409,Unknown,Unknown,1.0,24.69410254676569,38.60019341539866,prod_5,watches_gifts,52.341064189912686,9,credit_card,2.0,63.29429596216435,12,2023,0,0,7,-3
ord_107,cust_768,delivered,2023-05-26,2023-05-26 23:00:00,2023-05-28,2023-06-09,2023-06-05,u_cust_768,3739,Sao Paulo,RJ,3739,-22.572577197630565,-46.45902749408553,Unknown,Unknown,1.0,187.54516374154463,36.42226670887459,prod_6,bed_bath_table,663.4948064181143,5,boleto,5.0,223.96743045041922,5,2023,4,0,14,4
ord_108,cust_583,delivered,2023-06-13,2023-06-13 18:00:00,2023-06-15,2023-06-18,2023-06-23,u_cust_583,8891,Salvador,MG,8891,-22.820306905348698,-46.20454508937792,Unknown,Unknown,2.0,309.0791033259475,43.12511558162535,prod_2,sports_leisure,854.242523137371,5,credit_card,1.0,352.2042189075728,6,2023,1,0,5,-5
ord_109,cust_86,delivered,2023-08-30,2023-08-30 05:00:00,2023-08-31,2023-09-08,2023-09-09,u_cust_86,7736,Sao Paulo,SP,7736,-22.05206265362035,-46.52272236746676,Unknown,Unknown,1.0,459.2400000118759,23.28120931896072,prod_28,bed_bath_table,314.09267681958295,4,credit_card,4.0,482.52120933083665,8,2023,2,0,9,-1
ord_110,cust_261,delivered,2023-03-10,2023-03-10 16:00:00,2023-03-12,2023-03-20,2023-03-20,u_cust_261,4354,Belo Horizonte,SP,4354,-22.563724344360438,-46.77369571384877,Unknown,Unknown,,,,,,591.3521470679934,2,credit_card,2.0,,3,2023,4,0,10,0
ord_111,cust_213,delivered,2023-06-24,2023-06-24 19:00:00,2023-06-25,2023-06-26,2023-07-04,u_cust_213,5061,Sao Paulo,MG,5061,-22.85165213708103,-46.03177194903826,Unknown,Unknown,2.0,451.11207913126384,45.776002991734956,prod_3,watches_gifts,495.4404814066593,5,boleto,2.0,496.8880821229988,6,2023,5,0,2,-8
ord_112,cust_664,delivered,2023-02-18,2023-02-18 14:00:00,2023-02-20,2023-03-04,2023-02-28,u_cust_664,5854,Belo Horizonte,SP,5854,-22.11686693767254,-46.48144824393102,Unknown,Unknown,,,,,,650.6598674551574,2,voucher,1.0,,2,2023,5,0,14,4
ord_113,cust_721,delivered,2023-04-18,2023-04-18 16:00:00,2023-04-19,2023-04-23,2023-04-28,u_cust_721,6811,Salvador,MG,6811,-22.863376456901246,-46.11527549668544,Unknown,Unknown,1.0,91.3439434773848,23.297263387074302,prod_31,computers_accessories,463.2551421744156,7,debit_card,2.0,114.6412068644591,4,2023,1,0,5,-5
ord_114,cust_572,delivered,2023-08-14,2023-08-14 15:00:00,2023-08-16,2023-08-19,2023-08-24,u_cust_572,3745,Rio de Janeiro,SP,3745,-22.714079558360368,-46.32001448987179,Unknown,Unknown,,,,,,312.2400941595478,9,debit_card,4.0,,8,2023,0,0,5,-5
ord_115,cust_779,delivered,2023-06-10,2023-06-10 22:00:00,2023-06-11,2023-06-13,2023-06-20,u_cust_779,4517,Salvador,RJ,4517,-22.52490733151264,-46.52328806814319,Unknown,Unknown,,,,,,682.7472096326212,9,boleto,1.0,,6,2023,5,0,3,-7
ord_116,cust_261,delivered,2023-04-29,2023-04-29 04:00:00,2023-04-30,2023-05-06,2023-05-09,u_cust_261,4354,Belo Horizonte,SP,4354,-22.563724344360438,-46.77369571384877,Unknown,Unknown,2.0,889.5937507057397,35.07730212229648,prod_23,bed_bath_table,267.4993902254757,6,debit_card,5.0,924.6710528280362,4,2023,5,0,7,-3
ord_117,cust_729,delivered,2023-05-29,2023-05-29 07:00:00,2023-05-30,2023-06-02,2023-06-08,u_cust_729,7809,Sao Paulo,BA,7809,-22.75576988299041,-46.5794094258431,Unknown,Unknown,2.0,406.582974453211,88.85750695344822,prod_16,computers_accessories,397.4470381553037,1,boleto,1.0,495.4404814066593,5,2023,0,0,4,-6
ord_118,cust_282,delivered,2023-05-30,2023-05-30 16:00:00,2023-05-31,2023-06-07,2023-06-09,u_cust_282,6088,Salvador,BA,6088,-22.74318651898276,-46.02456171014643,Unknown,Unknown,1.0,35.81497675785439,25.15746380934665,prod_30,sports_leisure,492.0695787567192,6,boleto,1.0,60.97244056720103,5,2023,1,0,8,-2
ord_119,cust_647,delivered,2023-10-20,2023-10-20 22:00:00,2023-10-21,2023-11-03,2023-10-30,u_cust_647,3814,Sao Paulo,RJ,3814,-22.363529291449904,-46.07235729449141,Unknown,Unknown,2.0,920.5080634304427,28.91075626379551,prod_19,sports_leisure,329.0150687413379,5,debit_card,5.0,949.4188196942382,10,2023,4,0,14,4
ord_120,cust_466,delivered,2023-05-23,2023-05-23 21:00:00,2023-05-24,2023-06-04,2023-06-02,u_cust_466,1395,Belo Horizonte,BA,1395,-22.914370769271464,-46.77800495498102,Unknown,Unknown,2.0,511.90940848993523,55.64683911531624,prod_17,bed_bath_table,844.7415441005314,4,credit_card,4.0,567.5562476052514,5,2023,1,0,12,2
ord_121,cust_379,delivered,2023-06-09,2023-06-09 22:00:00,2023-06-11,2023-06-21,2023-06-19,u_cust_379,1580,Belo Horizonte,SP,1580,-22.22725585545359,-46.80098230798501,Unknown,Unknown,,,,,,522.0735448763345,6,voucher,3.0,,6,2023,4,0,12,2
ord_122,cust_361,delivered,2023-01-11,2023-01-11 21:00:00,2023-01-13,2023-01-17,2023-01-21,u_cust_361,6177,Rio de Janeiro,SP,6177,-22.191831752811225,-46.138055908419005,Unknown,Unknown,1.0,24.521530866773755,7.676607339877529,prod_41,sports_leisure,1105.5510583798762,6,debit_card,3.0,32.19813820665129,1,2023,2,0,6,-4
ord_123,cust_448,delivered,2023-05-18,2023-05-18 08:00:00,2023-05-19,2023-05-23,2023-05-28,u_cust_448,2571,Salvador,SP,2571,-22.09782384002252,-46.5852356409538,Unknown,Unknown,,,,,,806.9816794337589,6,debit_card,5.0,,5,2023,3,0,5,-5
ord_124,cust_440,delivered,2023-03-19,2023-03-19 17:00:00,2023-03-20,2023-03-25,2023-03-29,u_cust_440,8164,Sao Paulo,BA,8164,-22.54162296086134,-46.31452741495466,Unknown,Unknown,,,,,,464.5694519697596,2,debit_card,4.0,,3,2023,6,0,6,-4
ord_125,cust_92,delivered,2023-03-18,2023-03-18 16:00:00,2023-03-19,2023-03-27,2023-03-28,u_cust_92,7278,Belo Horizonte,BA,7278,-22.64989519571544,-46.98761167809624,Unknown,Unknown,,,,,,364.0360426418666,7,debit_card,2.0,,3,2023,5,0,9,-1
ord_126,cust_620,delivered,2023-09-11,2023-09-11 23:00:00,2023-09-12,2023-09-15,2023-09-21,u_cust_620,8140,Salvador,SP,8140,-22.3981486773822,-46.81312778559654,Unknown,Unknown,1.0,77.5462551122458,46.7242909155874,prod_26,health_beauty,440.80068691525616,4,boleto,5.0,124.2705460278332,9,2023,0,0,4,-6
ord_127,cust_752,delivered,2023-09-15,2023-09-15 10:00:00,2023-09-17,2023-09-23,2023-09-25,u_cust_752,7229,Rio de Janeiro,BA,7229,-22.74755753697203,-46.33051925361407,Unknown,Unknown,1.0,199.66687683503585,7.983058435094761,prod_9,health_beauty,589.6306645705172,9,boleto,3.0,207.6499352701306,9,2023,4,0,8,-2
ord_128,cust_423,delivered,2023-11-16,2023-11-16 10:00:00,2023-11-17,2023-11-23,2023-11-26,u_cust_423,4373,Sao Paulo,SP,4373,-22.9557892560643,-46.982674028244304,Unknown,Unknown,2.0,607.7225477876424,55.772258630471896,prod_5,watches_gifts,1088.7721471355514,2,voucher,4.0,663.4948064181143,11,2023,3,0,7,-3
ord_129,cust_141,delivered,2023-10-18,2023-10-18 02:00:00,2023-10-20,2023-10-31,2023-10-28,u_cust_141,6864,Belo Horizonte,SP,6864,-22.510294605802,-46.05503479101386,Unknown,Unknown,2.0,267.9014577360978,95.36080153770472,prod_13,computers_accessories,364.0360426418666,5,voucher,1.0,363.26225927380256,10,2023,2,0,13,3
ord_130,cust_290,delivered,2023-09-20,2023-09-20 09:00:00,2023-09-22,2023-09-22,2023-09-30,u_cust_290,9319,Sao Paulo,BA,9319,-22.070863766278237,-46.658290312869774,Unknown,Unknown,1.0,386.16699312630993,26.539019174773617,prod_5,watches_gifts,350.5872288021312,4,debit_card,4.0,412.70601230108355,9,2023,2,0,2,-8
ord_131,cust_431,delivered,2023-03-26,2023-03-26 17:00:00,2023-03-27,2023-04-09,2023-04-05,u_cust_431,4974,Belo Horizonte,BA,4974,-22.315524898121524,-46.31304393077221,Unknown,Unknown,3.0,898.2192579228396,66.9823305631385,prod_12,computers_accessories,475.4282770635391,9,debit_card,4.0,965.201588485978,3,2023,6,0,14,4
ord_132,cust_748,delivered,2023-05-26,2023-05-26 11:00:00,2023-05-27,2023-06-03,2023-06-05,u_cust_748,9905,Rio de Janeiro,SP,9905,-22.78073429840742,-46.58883903415365,Unknown,Unknown,,,,,,723.3166387878705,4,debit_card,3.0,,5,2023,4,0,8,-2
ord_133,cust_688,delivered,2023-11-19,2023-11-19 10:00:00,2023-11-21,2023-12-03,2023-11-29,u_cust_688,7238,Salvador,SP,7238,-22.03615714840614,-46.17984634131435,Unknown,Unknown,2.0,259.2391378459795,69.77593089535844,prod_38,health_beauty,567.5562476052514,8,voucher,3.0,329.0150687413379,11,2023,6,0,14,4
ord_134,cust_652,delivered,2023-02-11,2023-02-11 22:00:00,2023-02-13,2023-02-19,2023-02-21,u_cust_652,5530,Rio de Janeiro,RJ,5530,-22.565781403831583,-46.78476726789427,Unknown,Unknown,1.0,370.845457247856,10.678779096180648,prod_10,bed_bath_table,501.8606047599151,8,debit_card,2.0,381.5242363440367,2,2023,5,0,8,-2
ord_135,cust_700,delivered,2023-05-05,2023-05-05 17:00:00,2023-05-06,2023-05-18,2023-05-15,u_cust_700,8956,Sao Paulo,BA,8956,-22.66722945395082,-46.49321661841768,Unknown,Unknown,,,,,,655.2256311006846,6,credit_card,2.0,,5,2023,4,0,13,3
ord_136,cust_48,delivered,2023-06-16,2023-06-16 04:00:00,2023-06-17,2023-06-18,2023-06-26,u_cust_48,4152,Rio de Janeiro,RJ,4152,-22.965955493799736,-46.54191731032427,Unknown,Unknown,,,,,,683.6830623992022,6,voucher,5.0,,6,2023,4,0,2,-8
ord_137,cust_301,delivered,2023-08-29,2023-08-29 16:00:00,2023-08-30,2023-09-08,2023-09-08,u_cust_301,2686,Sao Paulo,MG,2686,-22.878449239269088,-46.823198333535935,Unknown,Unknown,,,,,,744.3435432082227,8,credit_card,1.0,,8,2023,1,0,10,0
ord_138,cust_189,delivered,2023-10-07,2023-10-07 20:00:00,2023-10-09,2023-10-14,2023-10-17,u_cust_189,9800,Rio de Janeiro,BA,9800,-22.20150546647344,-46.88531068218924,Unknown,Unknown,1.0,174.77590866111183,40.58823549349306,prod_40,health_beauty,1039.584925481685,9,debit_card,2.0,215.3641441546049,10,2023,5,0,7,-3
ord_139,cust_135,delivered,2023-07-07,2023-07-07 15:00:00,2023-07-09,2023-07-20,2023-07-17,u_cust_135,6450,Sao Paulo,MG,6450,-22.5301914371171,-46.96084945572292,Unknown,Unknown,2.0,191.16308369197296,31.85997749104962,prod_15,watches_gifts,850.3162587133631,5,boleto,3.0,223.02306118302258,7,2023,4,0,13,3
ord_140,cust_554,delivered,2023-10-29,2023-10-29 21:00:00,2023-10-30,2023-11-01,2023-11-08,u_cust_554,4376,Rio de Janeiro,BA,4376,-22.234451645900684,-46.78758526747679,Unknown,Unknown,,,,,,460.3920323844295,1,credit_card,4.0,,10,2023,6,0,3,-7
ord_141,cust_403,delivered,2023-01-19,2023-01-19 05:00:00,2023-01-21,2023-01-25,2023-01-29,u_cust_403,9527,Salvador,RJ,9527,-22.96331599460546,-46.43478818004276,Unknown,Unknown,,,,,,265.98866981470127,1,voucher,5.0,,1,2023,3,0,6,-4
ord_142,cust_601,delivered,2023-03-09,2023-03-09 06:00:00,2023-03-11,2023-03-23,2023-03-19,u_cust_601,3193,Rio de Janeiro,BA,3193,-22.67459503767041,-46.86278518803598,Unknown,Unknown,2.0,836.379786328501,20.697252832324466,prod_20,health_beauty,246.26622054931215,2,credit_card,2.0,857.0770391608255,3,2023,3,0,14,4
ord_143,cust_340,delivered,2023-08-06,2023-08-06 17:00:00,2023-08-07,2023-08-18,2023-08-16,u_cust_340,3491,Rio de Janeiro,MG,3491,-22.81132770877197,-46.97167564245297,Unknown,Unknown,2.0,398.6225081458078,64.63263402860784,prod_16,computers_accessories,65.10003229585816,5,voucher,4.0,463.2551421744156,8,2023,6,0,12,2
ord_144,cust_756,delivered,2023-04-12,2023-04-12 01:00:00,2023-04-13,2023-04-17,2023-04-22,u_cust_756,7288,Salvador,SP,7288,-22.6471558816265,-46.5395731776334,Unknown,Unknown,2.0,293.85632648739306,37.78786030215872,prod_4,bed_bath_table,803.6065849202158,4,debit_card,4.0,331.6441867895518,4,2023,2,0,5,-5
ord_145,cust_703,delivered,2023-02-11,2023-02-11 19:00:00,2023-02-13,2023-02-19,2023-02-21,u_cust_703,5777,Sao Paulo,RJ,5777,-22.68834889939035,-46.16248068463523,Unknown,Unknown,2.0,391.4585476298822,70.09465235982319,prod_12,computers_accessories,1204.0252269545988,1,credit_card,2.0,461.5531999897054,2,2023,5,0,8,-2
ord_146,cust_317,delivered,2023-10-15,2023-10-15 04:00:00,2023-10-17,2023-10-24,2023-10-25,u_cust_317,9716,Rio de Janeiro,MG,9716,-22.36057535982343,-46.20070999409579,Unknown,Unknown,1.0,370.1681257150986,49.37303660943208,prod_24,health_beauty,434.5396240100735,4,boleto,1.0,419.54116232453066,10,2023,6,0,9,-1
ord_147,cust_617,delivered,2023-06-16,2023-06-16 17:00:00,2023-06-17,2023-06-28,2023-06-26,u_cust_617,6989,Salvador,RJ,6989,-22.06886882443115,-46.79017341690944,Unknown,Unknown,1.0,487.2159517530979,34.85759312323657,prod_21,computers_accessories,854.242523137371,4,credit_card,1.0,522.0735448763345,6,2023,4,0,12,2
ord_148,cust_362,delivered,2023-04-19,2023-04-19 09:00:00,2023-04-20,2023-05-01,2023-04-29,u_cust_362,9932,Salvador,BA,9932,-22.295594455837424,-46.33313336387944,Unknown,Unknown,1.0,136.30079801622395,41.91245868958945,prod_47,sports_leisure,223.02306118302252,4,boleto,5.0,178.2132567058134,4,2023,2,0,12,2
ord_149,cust_381,delivered,2023-02-05,2023-02-05 02:00:00,2023-02-06,2023-02-07,2023-02-15,u_cust_381,9130,Salvador,BA,9130,-22.940073351769545,-46.062990300487854,Unknown,Unknown,1.0,444.2057674198553,47.04139845933625,prod_2,sports_leisure,262.3895406373564,1,voucher,1.0,491.2471658791916,2,2023,6,0,2,-8
ord_150,cust_232,delivered,2023-08-20,2023-08-20 08:00:00,2023-08-21,2023-08-26,2023-08-30,u_cust_232,9445,Belo Horizonte,RJ,9445,-22.11317933265648,-46.045350204011264,Unknown,Unknown,2.0,282.87012718334853,68.64644312842137,prod_27,computers_accessories,1400.6322337154356,9,debit_card,5.0,351.5165703117699,8,2023,6,0,6,-4
ord_151,cust_776,delivered,2023-08-17,2023-08-17 15:00:00,2023-08-18,2023-08-21,2023-08-27,u_cust_776,6622,Sao Paulo,MG,6622,-22.21644398335757,-46.00976211591268,Unknown,Unknown,1.0,496.195887003851,34.76515174758956,prod_11,bed_bath_table,804.3911083916555,3,debit_card,3.0,530.9610387514406,8,2023,3,0,4,-6
ord_152,cust_343,delivered,2023-12-19,2023-12-19 07:00:00,2023-12-21,2023-12-21,2023-12-29,u_cust_343,4051,Sao Paulo,SP,4051,-22.65192962913886,-46.74740490688087,Unknown,Unknown,1.0,159.9623015173555,11.678076341879692,prod_23,bed_bath_table,383.9083424746774,4,boleto,2.0,171.6403778592352,12,2023,1,0,2,-8
ord_153,cust_548,delivered,2023-06-13,2023-06-13 06:00:00,2023-06-15,2023-06-26,2023-06-23,u_cust_548,2852,Sao Paulo,BA,2852,-22.37861539192617,-46.48209283935972,Unknown,Unknown,3.0,385.00359324689373,106.45435951286247,prod_12,computers_accessories,585.0913772766557,5,voucher,4.0,491.4579527597562,6,2023,1,0,13,3
ord_154,cust_552,delivered,2023-03-14,2023-03-14 01:00:00,2023-03-16,2023-03-18,2023-03-24,u_cust_552,7190,Belo Horizonte,MG,7190,-22.632097074713723,-46.672050431678514,Unknown,Unknown,2.0,732.3683864578682,85.33140265417211,prod_2,sports_leisure,1529.6100805968729,7,debit_card,5.0,817.6997891120402,3,2023,1,0,4,-6
